,type,heuristic,runtime,number of splits,number of backtracks,number of simplifications,solution
51,9x9,0,3.405888080596924,0,2,17,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 417, 429, 431, 446, 453, 462, 474, 488, 495, 515, 524, 536, 547, 558, 561, 572, 583, 599, 613, 628, 632, 649, 654, 665, 677, 681, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 935, 942, 957, 966, 971, 989, 994]"
52,9x9,0,4.4023637771606445,0,14,65,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 417, 429, 431, 446, 453, 462, 474, 488, 495, 515, 524, 536, 547, 558, 561, 572, 583, 599, 613, 628, 632, 649, 654, 665, 677, 681, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 935, 942, 957, 966, 971, 989, 994]"
53,9x9,0,3.3196723461151123,0,1,13,"[112, 125, 133, 148, 156, 167, 174, 189, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 417, 424, 431, 446, 453, 462, 479, 488, 495, 515, 529, 536, 547, 558, 561, 572, 583, 594, 613, 628, 632, 645, 654, 669, 677, 681, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 935, 942, 957, 966, 971, 984, 999]"
54,9x9,0,4.137730360031128,0,5,35,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 417, 429, 431, 446, 453, 462, 475, 488, 494, 515, 524, 536, 547, 558, 561, 572, 583, 599, 613, 628, 632, 645, 654, 669, 677, 681, 696, 716, 722, 735, 741, 759, 768, 774, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 934, 942, 957, 966, 971, 989, 995]"
55,9x9,0,3.4642300605773926,0,1,13,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 417, 424, 432, 446, 453, 469, 471, 488, 495, 515, 529, 536, 547, 558, 561, 572, 583, 594, 613, 628, 631, 645, 654, 662, 677, 689, 696, 716, 722, 735, 741, 759, 768, 774, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 934, 942, 957, 966, 975, 981, 999]"
56,9x9,0,4.233949661254883,0,9,47,"[112, 125, 133, 148, 156, 167, 174, 189, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 413, 424, 432, 446, 457, 465, 471, 488, 499, 517, 529, 536, 542, 558, 561, 575, 583, 594, 611, 628, 635, 649, 654, 663, 677, 682, 696, 716, 722, 734, 741, 755, 768, 779, 787, 793, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 923, 931, 947, 959, 966, 972, 984, 995]"
57,9x9,0,3.3432018756866455,0,0,9,"[112, 125, 133, 148, 156, 167, 174, 189, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 413, 424, 432, 446, 457, 465, 471, 488, 499, 517, 529, 536, 542, 558, 561, 575, 583, 594, 611, 628, 635, 649, 654, 663, 677, 682, 696, 716, 722, 734, 741, 755, 768, 779, 787, 793, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 923, 931, 947, 959, 966, 972, 984, 995]"
58,9x9,0,3.495816707611084,0,0,11,"[112, 125, 133, 148, 156, 167, 174, 189, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 417, 424, 431, 446, 453, 462, 479, 488, 495, 515, 529, 536, 547, 558, 561, 572, 583, 594, 613, 628, 632, 649, 654, 665, 677, 681, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 935, 942, 957, 966, 971, 984, 999]"
59,9x9,0,3.315903902053833,0,1,13,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 417, 429, 431, 446, 453, 462, 474, 488, 495, 515, 524, 536, 547, 558, 561, 572, 583, 599, 613, 628, 632, 645, 654, 669, 677, 681, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 935, 942, 957, 966, 971, 989, 994]"
60,9x9,0,4.047273635864258,0,3,23,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 217, 229, 236, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 413, 424, 432, 446, 457, 469, 471, 488, 495, 519, 526, 537, 545, 558, 561, 572, 583, 594, 611, 628, 635, 642, 654, 663, 677, 689, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 923, 931, 947, 955, 966, 974, 982, 999]"
61,9x9,0,3.5906178951263428,0,2,23,"[112, 125, 138, 143, 156, 167, 179, 184, 191, 213, 226, 237, 249, 251, 264, 278, 285, 292, 319, 321, 334, 348, 352, 365, 373, 386, 397, 414, 423, 432, 446, 457, 469, 471, 488, 495, 517, 529, 536, 545, 558, 561, 572, 583, 594, 611, 628, 635, 642, 654, 663, 677, 689, 696, 716, 722, 733, 741, 755, 768, 774, 787, 799, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 924, 931, 947, 959, 966, 975, 982, 993]"
62,9x9,0,3.6502368450164795,0,2,17,"[112, 125, 138, 143, 156, 167, 179, 184, 191, 213, 226, 237, 249, 251, 264, 278, 285, 292, 319, 321, 334, 348, 352, 365, 373, 386, 397, 414, 423, 432, 446, 457, 469, 471, 488, 495, 517, 529, 536, 545, 558, 561, 572, 583, 594, 611, 628, 635, 642, 654, 663, 677, 689, 696, 716, 722, 733, 741, 755, 768, 774, 787, 799, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 924, 931, 947, 959, 966, 975, 982, 993]"
63,9x9,0,3.8338634967803955,0,3,21,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 417, 429, 431, 446, 453, 462, 475, 488, 494, 515, 524, 536, 547, 558, 561, 572, 583, 599, 613, 628, 632, 645, 654, 669, 677, 681, 696, 716, 722, 735, 741, 759, 768, 774, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 934, 942, 957, 966, 971, 989, 995]"
64,9x9,0,3.420336961746216,0,0,7,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 413, 424, 432, 446, 457, 465, 471, 488, 499, 517, 529, 536, 542, 558, 561, 574, 583, 595, 611, 628, 635, 649, 654, 663, 677, 682, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 923, 931, 947, 955, 966, 972, 989, 994]"
65,9x9,0,4.286701202392578,0,4,27,"[112, 125, 138, 143, 156, 167, 179, 184, 191, 217, 223, 236, 249, 251, 264, 278, 285, 292, 319, 321, 334, 348, 352, 365, 373, 386, 397, 415, 429, 432, 446, 457, 463, 471, 488, 494, 514, 526, 537, 542, 558, 561, 575, 583, 599, 611, 628, 633, 645, 654, 669, 677, 682, 696, 716, 722, 735, 741, 759, 768, 774, 787, 793, 813, 827, 839, 844, 855, 862, 876, 881, 898, 918, 924, 931, 947, 953, 966, 972, 989, 995]"
66,9x9,0,3.986532688140869,0,0,7,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 217, 229, 236, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 413, 424, 432, 446, 457, 469, 471, 488, 495, 519, 526, 537, 545, 558, 561, 572, 583, 594, 611, 628, 635, 642, 654, 663, 677, 689, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 923, 931, 947, 955, 966, 974, 982, 999]"
67,9x9,0,3.5295908451080322,0,3,19,"[112, 125, 138, 143, 156, 167, 179, 184, 191, 213, 227, 236, 249, 251, 264, 278, 285, 292, 319, 321, 334, 348, 352, 365, 373, 386, 397, 415, 429, 432, 446, 457, 463, 471, 488, 494, 514, 526, 537, 542, 558, 561, 575, 583, 599, 611, 628, 633, 645, 654, 669, 677, 682, 696, 716, 722, 735, 741, 759, 768, 774, 787, 793, 817, 823, 839, 844, 855, 862, 876, 881, 898, 918, 924, 931, 947, 953, 966, 972, 989, 995]"
68,9x9,0,4.048496246337891,0,6,35,"[112, 125, 138, 143, 156, 167, 179, 184, 191, 213, 227, 236, 249, 251, 264, 278, 285, 292, 319, 321, 334, 348, 352, 365, 373, 386, 397, 415, 429, 432, 446, 457, 463, 471, 488, 494, 514, 526, 537, 542, 558, 561, 575, 583, 599, 611, 628, 633, 645, 654, 669, 677, 682, 696, 716, 722, 735, 741, 759, 768, 774, 787, 793, 817, 823, 839, 844, 855, 862, 876, 881, 898, 918, 924, 931, 947, 953, 966, 972, 989, 995]"
69,9x9,0,3.480074167251587,0,0,13,"[112, 125, 138, 143, 156, 167, 179, 184, 191, 213, 226, 237, 249, 251, 264, 278, 285, 292, 319, 321, 334, 348, 352, 365, 373, 386, 397, 415, 429, 432, 446, 457, 463, 471, 488, 494, 514, 527, 536, 542, 558, 561, 575, 583, 599, 611, 628, 633, 645, 654, 669, 677, 682, 696, 716, 722, 735, 741, 759, 768, 774, 787, 793, 817, 823, 839, 844, 855, 862, 876, 881, 898, 918, 924, 931, 947, 953, 966, 972, 989, 995]"
70,9x9,0,3.917449474334717,0,2,21,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 413, 429, 432, 446, 457, 465, 471, 488, 494, 517, 524, 536, 549, 558, 561, 572, 583, 595, 611, 628, 635, 642, 654, 663, 677, 689, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 923, 931, 947, 955, 966, 974, 982, 999]"
71,9x9,0,4.26515531539917,0,8,41,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 417, 424, 432, 446, 453, 469, 471, 488, 495, 515, 529, 536, 547, 558, 561, 572, 583, 594, 613, 628, 631, 645, 654, 662, 677, 689, 696, 716, 722, 735, 741, 759, 768, 774, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 934, 942, 957, 966, 975, 981, 999]"
72,9x9,0,3.9057841300964355,0,4,19,"[112, 125, 138, 143, 156, 167, 179, 184, 191, 213, 226, 237, 249, 251, 264, 278, 285, 292, 319, 321, 334, 348, 352, 365, 373, 386, 397, 414, 423, 432, 446, 457, 469, 471, 488, 495, 517, 529, 536, 545, 558, 561, 572, 583, 594, 611, 628, 635, 642, 654, 663, 677, 689, 696, 716, 722, 733, 741, 755, 768, 774, 787, 799, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 924, 931, 947, 959, 966, 975, 982, 993]"
73,9x9,0,3.649397134780884,0,5,31,"[112, 125, 133, 148, 156, 167, 179, 184, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 417, 429, 431, 446, 453, 462, 474, 488, 495, 515, 524, 536, 547, 558, 561, 572, 583, 599, 613, 628, 632, 649, 654, 665, 677, 681, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 935, 942, 957, 966, 971, 989, 994]"
74,9x9,0,3.372939348220825,0,0,7,"[112, 125, 133, 148, 156, 167, 174, 189, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 417, 424, 431, 446, 453, 462, 479, 488, 495, 515, 529, 536, 547, 558, 561, 572, 583, 594, 613, 628, 632, 645, 654, 669, 677, 681, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 935, 942, 957, 966, 971, 984, 999]"
75,9x9,0,3.4496614933013916,0,4,23,"[112, 125, 133, 148, 156, 167, 174, 189, 191, 217, 229, 236, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 413, 424, 432, 446, 457, 465, 471, 488, 499, 519, 526, 537, 542, 558, 561, 575, 583, 594, 611, 628, 635, 649, 654, 663, 677, 682, 696, 716, 722, 734, 741, 755, 768, 779, 787, 793, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 923, 931, 947, 959, 966, 972, 984, 995]"
76,9x9,0,3.3248486518859863,0,0,7,"[112, 125, 133, 148, 156, 167, 174, 189, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 349, 352, 365, 373, 386, 397, 417, 424, 431, 446, 453, 462, 479, 488, 495, 515, 529, 536, 547, 558, 561, 572, 583, 594, 613, 628, 632, 645, 654, 669, 677, 681, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 811, 827, 839, 844, 855, 863, 876, 882, 898, 918, 923, 935, 942, 957, 966, 971, 984, 999]"
77,9x9,0,3.498713731765747,0,2,19,"[112, 125, 133, 148, 156, 167, 174, 189, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 413, 429, 432, 446, 457, 465, 471, 488, 494, 517, 524, 536, 542, 558, 561, 575, 583, 599, 611, 628, 635, 649, 654, 663, 677, 682, 696, 716, 722, 734, 741, 755, 768, 779, 787, 793, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 923, 931, 947, 959, 966, 972, 984, 995]"
78,9x9,0,3.42665958404541,0,0,11,"[112, 125, 133, 148, 156, 167, 174, 189, 191, 219, 226, 237, 243, 251, 264, 278, 285, 292, 314, 321, 338, 345, 352, 369, 373, 386, 397, 413, 429, 432, 446, 457, 465, 471, 488, 494, 517, 524, 536, 542, 558, 561, 579, 583, 595, 611, 628, 635, 649, 654, 663, 677, 682, 696, 716, 722, 734, 741, 759, 768, 775, 787, 793, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 923, 931, 947, 955, 966, 972, 984, 999]"
79,9x9,0,3.6839101314544678,0,1,13,"[112, 125, 138, 143, 156, 167, 179, 184, 191, 213, 226, 237, 249, 251, 264, 278, 285, 292, 319, 321, 334, 348, 352, 365, 373, 386, 397, 414, 423, 432, 446, 457, 469, 471, 488, 495, 517, 529, 536, 545, 558, 561, 572, 583, 594, 611, 628, 635, 642, 654, 663, 677, 689, 696, 716, 722, 733, 741, 755, 768, 774, 787, 799, 815, 827, 839, 844, 853, 862, 876, 881, 898, 918, 924, 931, 947, 959, 966, 975, 982, 993]"
