,type,heuristic,runtime,number of splits,number of backtracks,number of simplifications,solution
0,9x9,2,3.0157768726348877,6,1,15,"[117, 129, 134, 145, 158, 162, 171, 183, 196, 212, 226, 235, 244, 253, 261, 278, 287, 299, 313, 321, 338, 349, 357, 366, 375, 384, 392, 416, 428, 439, 447, 451, 465, 473, 482, 494, 514, 523, 532, 548, 556, 569, 577, 581, 595, 611, 625, 637, 642, 654, 663, 679, 686, 698, 718, 722, 731, 746, 755, 767, 774, 789, 793, 819, 824, 833, 841, 852, 868, 876, 885, 897, 915, 927, 936, 943, 959, 964, 972, 988, 991]"
