,type,heuristic,runtime,number of splits,number of backtracks,number of simplifications,solution
39,4x4,random,0.011513233184814453,0,0,1,"[131, 144, 414, 421, 432, 312, 443, 323, 334, 211, 341, 224, 233, 113, 242, 122]"
40,4x4,random,0.010516881942749023,0,0,1,"[134, 143, 411, 422, 433, 313, 444, 324, 331, 214, 342, 223, 232, 112, 241, 121]"
41,4x4,random,0.010512351989746094,1,0,3,"[131, 144, 412, 423, 434, 314, 441, 321, 332, 211, 343, 224, 233, 113, 242, 122]"
42,4x4,random,0.009513378143310547,0,0,1,"[133, 144, 411, 422, 434, 314, 443, 323, 332, 213, 341, 224, 231, 112, 242, 121]"
43,4x4,random,0.00951528549194336,0,0,1,"[133, 141, 411, 423, 434, 314, 442, 322, 331, 213, 343, 221, 232, 112, 244, 124]"
44,4x4,random,0.009579658508300781,0,0,1,"[134, 142, 413, 421, 432, 314, 444, 322, 333, 212, 341, 224, 231, 111, 243, 123]"
45,4x4,random,0.009514093399047852,0,0,1,"[131, 144, 411, 424, 433, 313, 442, 322, 334, 341, 214, 221, 232, 112, 243, 123]"
46,4x4,random,0.010514259338378906,2,0,5,"[131, 143, 412, 424, 433, 313, 441, 321, 334, 211, 342, 223, 232, 114, 244, 122]"
47,4x4,random,0.009511232376098633,0,0,1,"[132, 141, 412, 421, 434, 314, 443, 323, 331, 211, 342, 222, 233, 113, 244, 124]"
48,4x4,random,0.009517192840576172,0,0,1,"[133, 144, 413, 424, 431, 312, 442, 321, 334, 214, 343, 223, 232, 111, 241, 122]"
49,4x4,random,0.008515357971191406,0,0,1,"[131, 142, 413, 422, 434, 311, 441, 324, 332, 212, 343, 221, 233, 114, 244, 123]"
50,4x4,random,0.00951242446899414,0,0,1,"[133, 144, 412, 421, 434, 314, 443, 323, 332, 213, 341, 224, 231, 111, 242, 122]"
51,4x4,random,0.00951838493347168,0,0,1,"[134, 143, 414, 421, 433, 312, 442, 323, 331, 213, 344, 224, 232, 111, 241, 122]"
52,4x4,random,0.009521245956420898,0,0,1,"[131, 143, 412, 424, 433, 311, 441, 323, 334, 213, 342, 221, 232, 114, 244, 122]"
53,4x4,random,0.00852060317993164,0,0,1,"[132, 141, 414, 423, 431, 311, 442, 322, 333, 212, 344, 221, 234, 113, 243, 124]"
54,4x4,random,0.009665250778198242,0,0,1,"[132, 143, 413, 422, 431, 311, 444, 324, 333, 212, 342, 223, 234, 114, 241, 121]"
55,4x4,random,0.011223554611206055,2,0,5,"[131, 144, 411, 424, 433, 313, 442, 322, 334, 214, 341, 221, 232, 112, 243, 123]"
56,4x4,random,0.010083198547363281,0,0,1,"[132, 141, 414, 423, 431, 311, 442, 322, 334, 212, 343, 221, 233, 113, 244, 124]"
57,4x4,random,0.009513378143310547,0,0,1,"[131, 142, 412, 421, 433, 313, 444, 324, 332, 211, 341, 222, 234, 114, 243, 123]"
58,4x4,random,0.010445356369018555,0,0,1,"[134, 143, 413, 424, 432, 311, 441, 322, 333, 214, 344, 223, 231, 112, 242, 121]"
59,4x4,random,0.009000062942504883,0,0,1,"[133, 141, 411, 423, 432, 312, 444, 324, 331, 213, 343, 221, 234, 114, 242, 122]"
60,4x4,random,0.008508920669555664,0,0,1,"[134, 142, 413, 421, 432, 312, 444, 324, 331, 214, 343, 222, 233, 111, 241, 123]"
61,4x4,random,0.010545969009399414,0,0,1,"[131, 144, 414, 421, 433, 313, 442, 322, 334, 211, 341, 224, 232, 112, 243, 123]"
62,4x4,random,0.010966300964355469,3,0,7,"[133, 144, 413, 424, 431, 312, 442, 321, 334, 214, 343, 223, 232, 111, 241, 122]"
63,4x4,random,0.009523391723632812,0,0,1,"[132, 143, 411, 423, 434, 312, 442, 324, 333, 341, 213, 222, 231, 114, 244, 121]"
64,4x4,random,0.009511709213256836,0,0,1,"[133, 142, 411, 424, 432, 312, 443, 323, 331, 213, 344, 222, 234, 114, 241, 121]"
65,4x4,random,0.01219487190246582,4,0,9,"[132, 144, 412, 424, 431, 313, 443, 321, 334, 342, 214, 222, 233, 111, 241, 123]"
66,4x4,random,0.009312152862548828,0,0,1,"[133, 144, 414, 423, 432, 312, 441, 321, 334, 213, 343, 224, 231, 111, 242, 122]"
67,4x4,random,0.009441375732421875,1,0,3,"[131, 142, 411, 422, 434, 313, 443, 324, 332, 212, 341, 221, 233, 114, 244, 123]"
68,4x4,random,0.01752781867980957,0,0,1,"[132, 141, 413, 424, 431, 312, 442, 321, 333, 211, 344, 222, 234, 114, 243, 123]"
69,4x4,random,0.01351475715637207,0,0,1,"[134, 141, 413, 422, 431, 314, 444, 321, 332, 211, 343, 224, 233, 112, 242, 123]"
70,4x4,random,0.010024547576904297,0,0,1,"[133, 142, 412, 423, 431, 314, 444, 321, 332, 213, 343, 222, 234, 111, 241, 124]"
71,4x4,random,0.01553964614868164,3,0,7,"[132, 144, 411, 423, 434, 314, 442, 322, 331, 212, 343, 224, 233, 113, 241, 121]"
72,4x4,random,0.010514497756958008,0,0,1,"[131, 143, 412, 423, 434, 311, 441, 324, 333, 213, 342, 221, 232, 114, 244, 122]"
73,4x4,random,0.010608434677124023,0,0,1,"[131, 143, 412, 421, 433, 313, 444, 324, 332, 211, 341, 223, 234, 242, 114, 122]"
74,4x4,random,0.011078834533691406,0,0,1,"[132, 144, 411, 423, 434, 312, 442, 324, 333, 341, 214, 222, 231, 113, 243, 121]"
75,4x4,random,0.010070323944091797,0,0,1,"[133, 142, 412, 424, 431, 311, 443, 323, 332, 213, 344, 222, 234, 114, 241, 121]"
76,4x4,random,0.009513139724731445,0,0,1,"[131, 142, 414, 421, 432, 312, 443, 323, 334, 211, 341, 222, 233, 113, 244, 124]"
77,4x4,random,0.010515213012695312,0,0,1,"[133, 141, 411, 423, 434, 314, 442, 322, 331, 213, 343, 221, 232, 112, 244, 124]"
78,4x4,random,0.009514331817626953,0,0,1,"[131, 143, 411, 424, 433, 312, 442, 323, 334, 213, 341, 221, 232, 114, 244, 122]"
79,4x4,random,0.009523391723632812,0,0,1,"[134, 143, 413, 424, 432, 311, 441, 322, 333, 214, 344, 223, 231, 112, 242, 121]"
80,4x4,random,0.009515523910522461,0,0,1,"[133, 141, 413, 421, 434, 314, 442, 322, 331, 211, 343, 223, 232, 112, 244, 124]"
81,4x4,random,0.011154651641845703,3,0,7,"[131, 142, 413, 424, 432, 312, 441, 321, 333, 211, 344, 222, 234, 114, 243, 123]"
82,4x4,random,0.010506629943847656,1,0,3,"[133, 142, 414, 423, 432, 312, 441, 321, 334, 213, 343, 222, 231, 111, 244, 124]"
83,4x4,random,0.011229753494262695,0,0,1,"[134, 142, 413, 421, 432, 312, 444, 324, 333, 341, 214, 222, 231, 111, 243, 123]"
84,4x4,random,0.009008646011352539,0,0,1,"[134, 141, 413, 422, 431, 311, 444, 324, 332, 214, 343, 221, 233, 112, 242, 123]"
85,4x4,random,0.010814666748046875,0,0,1,"[131, 143, 411, 423, 434, 314, 442, 322, 333, 341, 213, 221, 232, 112, 244, 124]"
86,4x4,random,0.014100074768066406,3,0,7,"[133, 142, 414, 421, 432, 312, 443, 323, 331, 213, 344, 222, 234, 111, 241, 124]"
87,4x4,random,0.012089729309082031,2,0,5,"[134, 141, 412, 424, 431, 311, 443, 323, 332, 214, 344, 221, 233, 113, 242, 122]"
88,4x4,random,0.010221719741821289,1,0,3,"[132, 144, 414, 422, 433, 313, 441, 321, 334, 212, 342, 224, 231, 111, 243, 123]"
89,4x4,random,0.01003408432006836,1,0,3,"[131, 142, 414, 423, 432, 312, 441, 321, 333, 211, 344, 222, 234, 113, 243, 124]"
90,4x4,random,0.010525226593017578,1,0,3,"[131, 144, 411, 424, 433, 313, 442, 322, 334, 214, 341, 221, 232, 112, 243, 123]"
91,4x4,random,0.00951695442199707,0,0,1,"[134, 142, 411, 423, 432, 314, 444, 322, 331, 212, 343, 224, 233, 113, 241, 121]"
92,4x4,random,0.010086536407470703,2,0,5,"[132, 141, 412, 421, 434, 313, 443, 324, 331, 211, 342, 222, 233, 114, 244, 123]"
93,4x4,random,0.009509801864624023,0,0,1,"[133, 142, 414, 423, 432, 312, 441, 321, 334, 213, 343, 222, 231, 111, 244, 124]"
94,4x4,random,0.008528709411621094,0,0,1,"[133, 144, 411, 422, 434, 313, 443, 324, 331, 214, 342, 223, 232, 112, 241, 121]"
95,4x4,random,0.00950932502746582,0,0,1,"[133, 144, 413, 424, 432, 311, 441, 322, 334, 214, 343, 223, 231, 112, 242, 121]"
96,4x4,random,0.011515617370605469,2,0,5,"[131, 142, 414, 421, 432, 312, 443, 323, 334, 211, 341, 222, 233, 113, 244, 124]"
97,4x4,random,0.009514331817626953,0,0,1,"[134, 141, 412, 423, 431, 311, 444, 324, 332, 214, 343, 221, 233, 113, 242, 122]"
98,4x4,random,0.00852060317993164,0,0,1,"[132, 144, 414, 422, 431, 311, 443, 323, 334, 212, 342, 224, 233, 241, 113, 121]"
99,4x4,random,0.009512662887573242,0,0,1,"[133, 144, 413, 424, 431, 312, 442, 321, 334, 214, 343, 223, 232, 111, 241, 122]"
100,4x4,random,0.009518146514892578,0,0,1,"[133, 144, 411, 422, 434, 314, 443, 323, 331, 213, 342, 224, 232, 112, 241, 121]"
101,4x4,random,0.008519411087036133,0,0,1,"[131, 144, 411, 423, 434, 312, 442, 324, 333, 214, 341, 221, 232, 113, 243, 122]"
102,4x4,random,0.009019613265991211,0,0,1,"[134, 142, 414, 422, 433, 313, 441, 321, 332, 212, 344, 224, 231, 111, 243, 123]"
103,4x4,random,0.008005380630493164,0,0,1,"[133, 141, 413, 421, 432, 312, 444, 324, 331, 211, 343, 223, 234, 242, 114, 122]"
104,4x4,random,0.009514808654785156,0,0,1,"[133, 142, 412, 423, 434, 314, 441, 321, 332, 213, 343, 222, 231, 111, 244, 124]"
105,4x4,random,0.009511709213256836,0,0,1,"[134, 141, 412, 423, 431, 314, 444, 321, 332, 211, 343, 224, 233, 113, 242, 122]"
106,4x4,random,0.009354114532470703,0,0,1,"[131, 142, 411, 422, 434, 313, 443, 324, 332, 212, 341, 221, 233, 114, 244, 123]"
107,4x4,random,0.011576652526855469,3,0,7,"[131, 143, 413, 421, 432, 312, 444, 324, 333, 211, 341, 223, 234, 114, 242, 122]"
108,4x4,random,0.010172367095947266,0,0,1,"[132, 141, 412, 423, 431, 314, 444, 321, 333, 211, 342, 222, 234, 113, 243, 124]"
109,4x4,random,0.008448362350463867,0,0,1,"[132, 141, 412, 423, 431, 314, 444, 321, 333, 211, 342, 222, 234, 113, 243, 124]"
110,4x4,random,0.009508609771728516,0,0,1,"[131, 144, 413, 424, 432, 311, 441, 322, 334, 214, 343, 221, 233, 112, 242, 123]"
111,4x4,random,0.009163379669189453,0,0,1,"[133, 144, 413, 424, 431, 311, 442, 322, 334, 214, 343, 223, 232, 112, 241, 121]"
112,4x4,random,0.009513616561889648,1,0,3,"[132, 144, 412, 424, 433, 311, 441, 323, 334, 214, 342, 222, 231, 113, 243, 121]"
113,4x4,random,0.00951385498046875,0,0,1,"[133, 141, 414, 422, 431, 311, 443, 323, 334, 213, 342, 221, 232, 112, 244, 124]"
114,4x4,random,0.01151132583618164,1,0,3,"[133, 144, 411, 424, 432, 313, 443, 322, 334, 214, 341, 223, 231, 112, 242, 121]"
115,4x4,random,0.011512517929077148,3,0,7,"[134, 141, 414, 423, 431, 312, 442, 321, 333, 211, 344, 224, 232, 113, 243, 122]"
116,4x4,random,0.00951075553894043,0,0,1,"[131, 143, 412, 424, 433, 313, 441, 321, 332, 211, 344, 223, 234, 114, 242, 122]"
117,4x4,random,0.009513139724731445,0,0,1,"[132, 143, 412, 423, 431, 314, 444, 321, 333, 213, 342, 222, 234, 111, 241, 124]"
118,4x4,random,0.009512186050415039,0,0,1,"[134, 142, 412, 424, 431, 311, 443, 323, 332, 214, 344, 222, 233, 113, 241, 121]"
119,4x4,random,0.009524106979370117,0,0,1,"[134, 141, 411, 424, 432, 312, 443, 323, 331, 214, 344, 221, 233, 113, 242, 122]"
120,4x4,random,0.009510278701782227,0,0,1,"[133, 142, 413, 422, 434, 311, 441, 324, 332, 212, 343, 223, 231, 114, 244, 121]"
121,4x4,random,0.009520769119262695,0,0,1,"[133, 141, 411, 423, 434, 312, 442, 324, 331, 213, 343, 221, 232, 114, 244, 122]"
122,4x4,random,0.008509397506713867,0,0,1,"[134, 141, 414, 423, 431, 312, 442, 321, 333, 211, 344, 224, 232, 113, 243, 122]"
123,4x4,random,0.00951528549194336,0,0,1,"[131, 142, 413, 421, 432, 312, 444, 324, 333, 211, 341, 222, 234, 114, 243, 123]"
124,4x4,random,0.00850820541381836,1,0,3,"[134, 143, 412, 421, 433, 313, 444, 324, 331, 214, 342, 223, 232, 111, 241, 122]"
125,4x4,random,0.010012149810791016,0,0,1,"[131, 143, 414, 422, 433, 311, 441, 323, 332, 213, 344, 221, 234, 112, 242, 124]"
126,4x4,random,0.009520530700683594,0,0,1,"[134, 141, 414, 423, 431, 312, 442, 321, 333, 211, 344, 224, 232, 113, 243, 122]"
127,4x4,random,0.009034156799316406,1,0,3,"[131, 142, 411, 424, 432, 313, 443, 322, 334, 212, 341, 221, 233, 114, 244, 123]"
128,4x4,random,0.008582353591918945,0,0,1,"[132, 141, 413, 422, 431, 311, 444, 324, 333, 212, 342, 221, 234, 114, 243, 123]"
129,4x4,random,0.010586738586425781,1,0,3,"[132, 144, 413, 424, 431, 312, 442, 321, 334, 214, 343, 222, 233, 111, 241, 123]"
130,4x4,random,0.009085655212402344,0,0,1,"[133, 142, 413, 422, 431, 311, 444, 324, 332, 212, 343, 223, 234, 114, 241, 121]"
131,4x4,random,0.0089569091796875,0,0,1,"[134, 141, 411, 424, 433, 312, 442, 323, 331, 214, 344, 221, 232, 113, 243, 122]"
132,4x4,random,0.010103225708007812,0,0,1,"[134, 141, 412, 421, 433, 314, 444, 323, 331, 211, 342, 224, 232, 113, 243, 122]"
133,4x4,random,0.01102447509765625,3,0,7,"[132, 141, 412, 421, 434, 314, 443, 323, 331, 211, 342, 222, 233, 113, 244, 124]"
134,4x4,random,0.009039163589477539,0,0,1,"[132, 144, 414, 422, 433, 311, 441, 323, 334, 212, 342, 224, 231, 113, 243, 121]"
135,4x4,random,0.010021448135375977,1,0,3,"[133, 142, 414, 423, 432, 312, 441, 321, 334, 213, 343, 222, 231, 111, 244, 124]"
136,4x4,random,0.010027170181274414,0,0,1,"[134, 141, 412, 424, 431, 311, 443, 323, 332, 214, 344, 221, 233, 113, 242, 122]"
137,4x4,random,0.008524894714355469,0,0,1,"[134, 141, 411, 424, 433, 313, 442, 322, 331, 214, 344, 221, 232, 112, 243, 123]"
138,4x4,random,0.010032415390014648,0,0,1,"[133, 142, 411, 424, 432, 312, 443, 323, 331, 213, 344, 222, 234, 114, 241, 121]"
139,4x4,random,0.009556293487548828,0,0,1,"[134, 142, 412, 423, 431, 311, 444, 324, 332, 214, 343, 222, 233, 113, 241, 121]"
140,4x4,random,0.01045846939086914,0,0,1,"[134, 143, 411, 423, 432, 314, 444, 322, 333, 341, 213, 224, 231, 112, 242, 121]"
141,4x4,random,0.010027408599853516,0,0,1,"[134, 142, 413, 421, 432, 314, 444, 322, 331, 212, 343, 224, 233, 111, 241, 123]"
142,4x4,random,0.009014368057250977,0,0,1,"[132, 144, 413, 421, 434, 312, 442, 324, 333, 341, 214, 222, 231, 111, 243, 123]"
143,4x4,random,0.009005069732666016,0,0,1,"[134, 143, 411, 424, 433, 313, 442, 322, 331, 214, 344, 223, 232, 112, 241, 121]"
144,4x4,random,0.010035991668701172,0,0,1,"[133, 144, 412, 423, 434, 314, 441, 321, 332, 213, 343, 224, 231, 111, 242, 122]"
145,4x4,random,0.008515119552612305,0,0,1,"[133, 141, 414, 422, 431, 311, 443, 323, 332, 213, 344, 221, 234, 112, 242, 124]"
146,4x4,random,0.008506059646606445,0,0,1,"[133, 144, 414, 422, 431, 311, 443, 323, 334, 213, 342, 224, 232, 112, 241, 121]"
147,4x4,random,0.010518074035644531,1,0,3,"[131, 144, 413, 424, 432, 311, 441, 322, 334, 214, 343, 221, 233, 112, 242, 123]"
148,4x4,random,0.008512020111083984,0,0,1,"[131, 142, 413, 424, 432, 312, 441, 321, 334, 211, 343, 222, 233, 114, 244, 123]"
149,4x4,random,0.010508060455322266,2,0,5,"[133, 141, 412, 424, 431, 311, 443, 323, 332, 213, 344, 221, 234, 114, 242, 122]"
150,4x4,random,0.008509635925292969,0,0,1,"[131, 143, 412, 424, 433, 313, 441, 321, 334, 211, 342, 223, 232, 114, 244, 122]"
151,4x4,random,0.009503841400146484,0,0,1,"[131, 144, 414, 421, 433, 313, 442, 322, 334, 211, 341, 224, 232, 112, 243, 123]"
152,4x4,random,0.009005069732666016,0,0,1,"[133, 142, 413, 422, 431, 311, 444, 324, 332, 212, 343, 223, 234, 241, 114, 121]"
153,4x4,random,0.01051950454711914,0,0,1,"[133, 144, 412, 423, 434, 314, 441, 321, 332, 213, 343, 224, 231, 111, 242, 122]"
154,4x4,random,0.008517026901245117,0,0,1,"[132, 143, 411, 424, 433, 312, 442, 323, 331, 213, 344, 222, 234, 114, 241, 121]"
155,4x4,random,0.009519577026367188,2,0,5,"[133, 141, 412, 424, 431, 313, 443, 321, 334, 211, 342, 223, 232, 114, 244, 122]"
156,4x4,random,0.009994745254516602,0,0,1,"[132, 144, 414, 422, 433, 313, 441, 321, 334, 212, 342, 224, 231, 111, 243, 123]"
157,4x4,random,0.008000850677490234,0,0,1,"[133, 144, 414, 421, 432, 312, 443, 323, 334, 341, 213, 224, 231, 111, 242, 122]"
158,4x4,random,0.008996248245239258,1,0,3,"[131, 143, 411, 423, 434, 314, 442, 322, 333, 213, 341, 221, 232, 112, 244, 124]"
159,4x4,random,0.01000070571899414,0,0,1,"[134, 142, 413, 421, 432, 312, 444, 324, 333, 341, 214, 222, 231, 111, 243, 123]"
160,4x4,random,0.00899958610534668,0,0,1,"[133, 144, 414, 423, 431, 311, 442, 322, 334, 213, 343, 224, 232, 112, 241, 121]"
161,4x4,random,0.010002851486206055,0,0,1,"[134, 141, 414, 423, 431, 312, 442, 321, 333, 211, 344, 224, 232, 113, 243, 122]"
162,4x4,random,0.00999903678894043,0,0,1,"[134, 143, 412, 421, 433, 314, 444, 323, 332, 213, 341, 224, 231, 111, 242, 122]"
163,4x4,random,0.013999700546264648,0,0,1,"[133, 142, 412, 423, 431, 311, 444, 324, 332, 213, 343, 222, 234, 241, 114, 121]"
164,4x4,random,0.00899958610534668,0,0,1,"[134, 143, 412, 424, 433, 313, 441, 321, 332, 214, 344, 223, 231, 111, 242, 122]"
165,4x4,random,0.009514093399047852,0,0,1,"[132, 144, 412, 424, 433, 311, 441, 323, 334, 342, 214, 222, 231, 113, 243, 121]"
166,4x4,random,0.011007547378540039,0,0,1,"[131, 143, 414, 422, 433, 313, 441, 321, 334, 211, 342, 223, 232, 112, 244, 124]"
167,4x4,random,0.012007713317871094,0,0,1,"[132, 144, 414, 422, 433, 313, 441, 321, 334, 212, 342, 224, 231, 111, 243, 123]"
168,4x4,random,0.01401066780090332,0,0,1,"[134, 143, 413, 424, 431, 311, 442, 322, 333, 214, 344, 223, 232, 112, 241, 121]"
169,4x4,random,0.01201009750366211,0,0,1,"[134, 141, 412, 423, 431, 311, 444, 324, 333, 342, 214, 221, 232, 113, 243, 122]"
170,4x4,random,0.010004758834838867,1,0,3,"[133, 144, 414, 421, 432, 312, 443, 323, 334, 213, 341, 224, 231, 111, 242, 122]"
171,4x4,random,0.011005163192749023,0,0,1,"[131, 144, 412, 424, 433, 311, 441, 323, 334, 214, 342, 221, 232, 113, 243, 122]"
172,4x4,random,0.009007692337036133,0,0,1,"[132, 141, 414, 423, 431, 311, 442, 322, 334, 212, 343, 221, 233, 113, 244, 124]"
173,4x4,random,0.011999368667602539,1,0,3,"[131, 142, 413, 421, 432, 312, 444, 324, 333, 211, 341, 222, 234, 114, 243, 123]"
174,4x4,random,0.010023117065429688,0,0,1,"[131, 144, 414, 421, 432, 312, 443, 323, 334, 211, 341, 224, 233, 113, 242, 122]"
175,4x4,random,0.011521577835083008,2,0,5,"[134, 142, 411, 423, 432, 314, 444, 322, 333, 212, 341, 224, 231, 113, 243, 121]"
176,4x4,random,0.010523319244384766,0,0,1,"[133, 144, 414, 423, 432, 312, 441, 321, 334, 213, 343, 224, 231, 111, 242, 122]"
177,4x4,random,0.009510278701782227,1,0,3,"[131, 143, 411, 423, 432, 314, 444, 322, 333, 213, 341, 221, 234, 112, 242, 124]"
178,4x4,random,0.009507417678833008,0,0,1,"[133, 144, 412, 421, 434, 314, 443, 323, 331, 213, 342, 224, 232, 111, 241, 122]"
179,4x4,random,0.01051187515258789,1,0,3,"[134, 141, 413, 422, 431, 314, 444, 321, 333, 211, 342, 224, 232, 112, 243, 123]"
180,4x4,random,0.009511470794677734,0,0,1,"[131, 143, 413, 421, 432, 312, 444, 324, 333, 211, 341, 223, 234, 114, 242, 122]"
181,4x4,random,0.008000373840332031,0,0,1,"[134, 142, 412, 424, 431, 313, 443, 321, 332, 214, 344, 222, 233, 111, 241, 123]"
182,4x4,random,0.00951242446899414,0,0,1,"[133, 142, 411, 423, 432, 312, 444, 324, 331, 213, 343, 222, 234, 114, 241, 121]"
183,4x4,random,0.008511066436767578,0,0,1,"[133, 142, 413, 424, 432, 311, 441, 322, 334, 212, 343, 223, 231, 114, 244, 121]"
184,4x4,random,0.009015560150146484,0,0,1,"[134, 142, 412, 424, 431, 313, 443, 321, 332, 214, 344, 222, 233, 111, 241, 123]"
185,4x4,random,0.009509563446044922,0,0,1,"[132, 144, 414, 422, 431, 311, 443, 323, 334, 212, 342, 224, 233, 113, 241, 121]"
186,4x4,random,0.009512186050415039,0,0,1,"[134, 143, 413, 422, 431, 311, 444, 324, 333, 214, 342, 223, 232, 112, 241, 121]"
